   Internal  Switching    Leakage      Total
   2.06e-06   1.55e-06   8.74e-12   3.60e-06 _3687_
   2.06e-06   1.54e-06   8.74e-12   3.60e-06 _3702_
   2.06e-06   1.54e-06   8.74e-12   3.60e-06 _3674_
   2.06e-06   1.54e-06   8.74e-12   3.59e-06 _3719_
   2.06e-06   1.54e-06   8.74e-12   3.59e-06 _3670_
   2.06e-06   1.53e-06   8.74e-12   3.59e-06 _3706_
   2.06e-06   1.52e-06   8.74e-12   3.58e-06 _3679_
   2.06e-06   1.52e-06   8.74e-12   3.58e-06 _3707_
   2.06e-06   1.52e-06   8.74e-12   3.57e-06 _3675_
   2.06e-06   1.51e-06   8.74e-12   3.57e-06 _3711_
   2.06e-06   1.50e-06   8.74e-12   3.56e-06 _3700_
   2.06e-06   1.50e-06   8.74e-12   3.56e-06 _3669_
   2.07e-06   1.46e-06   8.74e-12   3.53e-06 _3709_
   2.07e-06   1.46e-06   8.74e-12   3.53e-06 _3701_
   2.07e-06   1.45e-06   8.74e-12   3.52e-06 _3684_
   2.07e-06   1.44e-06   8.74e-12   3.51e-06 _3664_
   2.07e-06   1.43e-06   8.74e-12   3.50e-06 _3727_
   2.07e-06   1.42e-06   8.74e-12   3.50e-06 _3618_
   2.08e-06   1.42e-06   8.74e-12   3.49e-06 _3717_
   2.08e-06   1.42e-06   8.74e-12   3.49e-06 _3685_
   2.08e-06   1.41e-06   8.74e-12   3.48e-06 _3677_
   2.08e-06   1.40e-06   8.74e-12   3.48e-06 _3673_
   2.08e-06   1.40e-06   8.74e-12   3.48e-06 _3705_
   2.08e-06   1.39e-06   8.74e-12   3.47e-06 _3671_
   2.08e-06   1.39e-06   8.74e-12   3.47e-06 _3716_
   2.08e-06   1.39e-06   8.74e-12   3.47e-06 _3703_
   2.08e-06   1.38e-06   8.74e-12   3.47e-06 _3681_
   2.08e-06   1.36e-06   8.74e-12   3.45e-06 _3672_
   2.09e-06   1.36e-06   8.74e-12   3.44e-06 _3667_
   2.09e-06   1.36e-06   8.74e-12   3.44e-06 _3704_
   2.09e-06   1.34e-06   8.74e-12   3.43e-06 _3630_
   2.09e-06   1.32e-06   8.74e-12   3.41e-06 _3722_
   2.09e-06   1.31e-06   8.74e-12   3.40e-06 _3690_
   2.09e-06   1.31e-06   8.74e-12   3.40e-06 _3726_
   2.09e-06   1.30e-06   8.74e-12   3.39e-06 _3660_
   2.10e-06   1.26e-06   8.74e-12   3.36e-06 _3718_
   2.11e-06   1.23e-06   8.74e-12   3.33e-06 _3692_
   2.11e-06   1.21e-06   8.74e-12   3.32e-06 _3650_
   2.11e-06   1.20e-06   8.74e-12   3.31e-06 _3728_
   2.11e-06   1.19e-06   8.74e-12   3.31e-06 _3696_
   2.11e-06   1.19e-06   8.74e-12   3.30e-06 _3662_
   2.11e-06   1.19e-06   8.74e-12   3.30e-06 _3641_
   2.11e-06   1.19e-06   8.74e-12   3.30e-06 _3720_
   2.11e-06   1.18e-06   8.74e-12   3.30e-06 _3694_
   2.12e-06   1.14e-06   8.74e-12   3.25e-06 _3652_
   2.12e-06   1.13e-06   8.74e-12   3.25e-06 _3691_
   2.12e-06   1.13e-06   8.74e-12   3.25e-06 _3723_
   2.12e-06   1.12e-06   8.74e-12   3.24e-06 _3689_
   2.12e-06   1.11e-06   8.74e-12   3.23e-06 _3721_
   2.13e-06   1.09e-06   8.74e-12   3.22e-06 _3648_
   2.13e-06   1.08e-06   8.74e-12   3.20e-06 _3657_
   2.13e-06   1.07e-06   8.74e-12   3.20e-06 _3639_
   2.13e-06   1.07e-06   8.74e-12   3.20e-06 _3695_
   2.13e-06   1.06e-06   8.74e-12   3.19e-06 _3644_
   2.13e-06   1.06e-06   8.74e-12   3.19e-06 _3646_
   2.13e-06   1.05e-06   8.74e-12   3.18e-06 _3638_
   2.13e-06   1.05e-06   8.74e-12   3.18e-06 _3656_
   2.13e-06   1.05e-06   8.74e-12   3.18e-06 _3668_
   2.13e-06   1.05e-06   8.74e-12   3.18e-06 _3655_
   2.13e-06   1.05e-06   8.74e-12   3.18e-06 _3628_
   2.13e-06   1.04e-06   8.74e-12   3.18e-06 _3642_
   2.14e-06   1.03e-06   8.74e-12   3.17e-06 _3653_
   2.14e-06   1.03e-06   8.74e-12   3.16e-06 _3640_
   2.14e-06   1.02e-06   8.74e-12   3.15e-06 _3688_
   2.14e-06   9.98e-07   8.74e-12   3.14e-06 _3647_
   2.14e-06   9.84e-07   8.74e-12   3.13e-06 _3629_
   2.15e-06   9.64e-07   8.74e-12   3.11e-06 _3654_
   2.15e-06   9.44e-07   8.74e-12   3.09e-06 _3661_
   2.15e-06   9.44e-07   8.74e-12   3.09e-06 _3693_
   2.15e-06   9.19e-07   8.74e-12   3.07e-06 _3635_
   2.16e-06   9.00e-07   8.74e-12   3.06e-06 _3550_
   2.16e-06   8.76e-07   8.74e-12   3.04e-06 _3636_
   2.16e-06   8.70e-07   8.74e-12   3.03e-06 _3645_
   2.16e-06   8.45e-07   8.74e-12   3.01e-06 _3634_
   2.17e-06   8.28e-07   8.74e-12   2.99e-06 _3631_
   2.17e-06   8.13e-07   8.74e-12   2.98e-06 _3632_
   2.17e-06   7.93e-07   8.74e-12   2.97e-06 _3663_
   2.18e-06   7.84e-07   8.74e-12   2.96e-06 _3651_
   2.18e-06   7.56e-07   8.74e-12   2.94e-06 _3633_
   2.18e-06   7.39e-07   8.74e-12   2.92e-06 _3624_
   2.18e-06   7.27e-07   8.74e-12   2.91e-06 _3659_
   2.20e-06   6.69e-07   8.74e-12   2.86e-06 _3658_
   2.20e-06   6.47e-07   8.74e-12   2.84e-06 _3643_
   2.20e-06   6.13e-07   8.74e-12   2.81e-06 _3625_
   2.20e-06   6.07e-07   8.74e-12   2.81e-06 _3649_
   2.20e-06   5.97e-07   8.74e-12   2.80e-06 _3626_
   2.20e-06   5.96e-07   8.74e-12   2.80e-06 _3621_
   2.21e-06   5.61e-07   8.74e-12   2.77e-06 _3620_
   2.22e-06   4.42e-07   8.74e-12   2.66e-06 _3627_
   2.22e-06   4.41e-07   8.74e-12   2.66e-06 _3622_
   2.22e-06   4.02e-07   8.74e-12   2.62e-06 _3617_
   2.22e-06   3.87e-07   8.74e-12   2.61e-06 _3623_
   2.23e-06   3.78e-07   8.74e-12   2.60e-06 _3637_
   2.23e-06   3.01e-07   8.74e-12   2.53e-06 _3616_
   2.24e-06   1.61e-07   8.74e-12   2.40e-06 _3615_
   2.24e-06   1.54e-07   8.74e-12   2.40e-06 _3552_
   2.24e-06   1.54e-07   8.74e-12   2.40e-06 _3553_
   2.24e-06   1.54e-07   8.74e-12   2.40e-06 _3554_
   2.24e-06   1.54e-07   8.74e-12   2.40e-06 _3558_
   2.24e-06   1.54e-07   8.74e-12   2.40e-06 _3559_
   2.24e-06   1.54e-07   8.74e-12   2.40e-06 _3584_
   2.24e-06   1.54e-07   8.74e-12   2.40e-06 _3585_
   2.24e-06   1.54e-07   8.74e-12   2.40e-06 _3590_
   2.24e-06   1.54e-07   8.74e-12   2.40e-06 _3592_
   2.24e-06   1.54e-07   8.74e-12   2.40e-06 _3600_
   2.24e-06   1.54e-07   8.74e-12   2.40e-06 _3609_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3551_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3555_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3556_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3557_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3560_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3561_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3562_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3563_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3564_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3565_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3566_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3567_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3568_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3569_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3570_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3571_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3572_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3573_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3574_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3575_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3576_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3577_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3578_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3579_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3580_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3581_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3582_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3583_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3586_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3587_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3588_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3589_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3591_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3593_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3594_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3595_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3596_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3597_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3598_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3599_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3601_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3602_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3603_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3604_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3605_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3606_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3607_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3608_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3610_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3611_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3612_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3613_
   2.23e-06   1.00e-07   8.74e-12   2.33e-06 _3614_
   Internal  Switching    Leakage      Total
      Power      Power      Power      Power
--------------------------------------------
   3.41e-06   1.14e-04   8.44e-12   1.17e-04 _17607_
   4.42e-06   1.71e-05   8.44e-12   2.16e-05 _17544_
   4.47e-06   8.81e-06   8.44e-12   1.33e-05 _17601_
   4.47e-06   8.48e-06   8.44e-12   1.29e-05 _17600_
   4.48e-06   8.31e-06   8.44e-12   1.28e-05 _19746_
   4.47e-06   8.27e-06   8.44e-12   1.27e-05 _17599_
   4.48e-06   7.71e-06   8.44e-12   1.22e-05 _19259_
   4.48e-06   7.63e-06   8.44e-12   1.21e-05 _19053_
   4.49e-06   7.23e-06   8.44e-12   1.17e-05 _19218_
   4.49e-06   7.09e-06   8.44e-12   1.16e-05 _19219_
   4.49e-06   6.58e-06   8.44e-12   1.11e-05 _19138_
   4.49e-06   6.50e-06   8.44e-12   1.10e-05 _19217_
   4.49e-06   6.46e-06   8.44e-12   1.10e-05 _19258_
   4.49e-06   6.44e-06   8.44e-12   1.09e-05 _17602_
   4.49e-06   6.43e-06   8.44e-12   1.09e-05 _17603_
   4.49e-06   6.42e-06   8.44e-12   1.09e-05 _19261_
   4.49e-06   6.10e-06   8.44e-12   1.06e-05 _19152_
   4.50e-06   5.93e-06   8.44e-12   1.04e-05 _19137_
   4.52e-06   5.88e-06   8.44e-12   1.04e-05 _19081_
   4.49e-06   5.87e-06   8.44e-12   1.04e-05 _19151_
   4.49e-06   5.52e-06   8.44e-12   1.00e-05 _17598_
   4.49e-06   5.28e-06   8.44e-12   9.77e-06 _19140_
   4.50e-06   5.27e-06   8.44e-12   9.76e-06 _19119_
   4.49e-06   5.24e-06   8.44e-12   9.73e-06 _19139_
   4.49e-06   5.20e-06   8.44e-12   9.70e-06 _19141_
   4.49e-06   5.19e-06   8.44e-12   9.68e-06 _19142_
   4.50e-06   5.02e-06   8.44e-12   9.52e-06 _19123_
   4.51e-06   4.98e-06   8.44e-12   9.50e-06 _18894_
   4.50e-06   4.99e-06   8.44e-12   9.49e-06 _19120_
   4.53e-06   4.76e-06   8.44e-12   9.28e-06 _19082_
   4.50e-06   4.57e-06   8.44e-12   9.07e-06 _19126_
   4.50e-06   4.56e-06   8.44e-12   9.06e-06 _19125_
   4.50e-06   4.34e-06   8.44e-12   8.84e-06 _19124_
   4.53e-06   4.29e-06   8.44e-12   8.82e-06 _19083_
   4.53e-06   4.08e-06   8.44e-12   8.61e-06 _19084_
   4.50e-06   4.09e-06   8.44e-12   8.59e-06 _19153_
   4.50e-06   4.09e-06   8.44e-12   8.58e-06 _19144_
   4.50e-06   3.95e-06   8.44e-12   8.45e-06 _19121_
   4.50e-06   3.82e-06   8.44e-12   8.32e-06 _19143_
   4.50e-06   3.78e-06   8.44e-12   8.28e-06 _19771_
   4.50e-06   3.51e-06   8.44e-12   8.01e-06 _19740_
   4.50e-06   3.48e-06   8.44e-12   7.98e-06 _19769_
   4.50e-06   3.31e-06   8.44e-12   7.81e-06 _19280_
   4.50e-06   3.22e-06   8.44e-12   7.72e-06 _19279_
   4.50e-06   3.19e-06   8.44e-12   7.69e-06 _19774_
   4.50e-06   3.14e-06   8.44e-12   7.64e-06 _19322_
   4.50e-06   3.11e-06   8.44e-12   7.62e-06 _19770_
   4.50e-06   2.76e-06   8.44e-12   7.26e-06 _19320_
   4.51e-06   2.73e-06   8.44e-12   7.23e-06 _19260_
   4.50e-06   2.70e-06   8.44e-12   7.21e-06 _19321_
   4.50e-06   2.56e-06   8.44e-12   7.06e-06 _19768_
   4.50e-06   2.48e-06   8.44e-12   6.99e-06 _19122_
   4.50e-06   2.41e-06   8.44e-12   6.91e-06 _19154_
   4.50e-06   2.33e-06   8.44e-12   6.83e-06 _19527_
   4.50e-06   2.20e-06   8.44e-12   6.70e-06 _19101_
   4.50e-06   2.10e-06   8.44e-12   6.61e-06 _19773_
   4.50e-06   2.10e-06   8.44e-12   6.60e-06 _17559_
   4.50e-06   2.05e-06   8.44e-12   6.55e-06 _19064_
   4.50e-06   2.02e-06   8.44e-12   6.52e-06 _19102_
   4.53e-06   1.99e-06   8.44e-12   6.52e-06 _19066_
   4.50e-06   1.99e-06   8.44e-12   6.49e-06 _19772_
   4.50e-06   1.98e-06   8.44e-12   6.49e-06 _19767_
   4.50e-06   1.94e-06   8.44e-12   6.44e-06 _19150_
   4.53e-06   1.91e-06   8.44e-12   6.44e-06 _19787_
   4.50e-06   1.91e-06   8.44e-12   6.41e-06 _18895_
   4.50e-06   1.91e-06   8.44e-12   6.41e-06 _19775_
   4.51e-06   1.90e-06   8.44e-12   6.41e-06 _19458_
   4.51e-06   1.88e-06   8.44e-12   6.39e-06 _19459_
   4.49e-06   1.86e-06   8.44e-12   6.36e-06 _19278_
   4.50e-06   1.81e-06   8.44e-12   6.31e-06 _19457_
   4.50e-06   1.80e-06   8.44e-12   6.30e-06 _19754_
   4.49e-06   1.80e-06   8.44e-12   6.30e-06 _19789_
   4.50e-06   1.79e-06   8.44e-12   6.29e-06 _19100_
   4.50e-06   1.70e-06   8.44e-12   6.20e-06 _19762_
   4.52e-06   1.65e-06   8.44e-12   6.17e-06 _17642_
   4.52e-06   1.62e-06   8.44e-12   6.14e-06 _17641_
   4.52e-06   1.62e-06   8.44e-12   6.13e-06 _17643_
   4.49e-06   1.62e-06   8.44e-12   6.12e-06 _17619_
   4.49e-06   1.62e-06   8.44e-12   6.11e-06 _19793_
   4.49e-06   1.58e-06   8.44e-12   6.07e-06 _19782_
   4.50e-06   1.57e-06   8.44e-12   6.07e-06 _19192_
   4.50e-06   1.57e-06   8.44e-12   6.06e-06 _19191_
   4.51e-06   1.54e-06   8.44e-12   6.05e-06 _19363_
   4.50e-06   1.53e-06   8.44e-12   6.03e-06 _19750_
   4.50e-06   1.52e-06   8.44e-12   6.02e-06 _19743_
   4.50e-06   1.52e-06   8.44e-12   6.02e-06 _19744_
   4.49e-06   1.52e-06   8.44e-12   6.02e-06 _19791_
   4.50e-06   1.51e-06   8.44e-12   6.01e-06 _19758_
   4.49e-06   1.49e-06   8.44e-12   5.98e-06 _19026_
   4.50e-06   1.48e-06   8.44e-12   5.98e-06 _19454_
   4.50e-06   1.47e-06   8.44e-12   5.97e-06 _19788_
   4.52e-06   1.44e-06   8.44e-12   5.96e-06 _17638_
   4.52e-06   1.44e-06   8.44e-12   5.95e-06 _17637_
   4.49e-06   1.46e-06   8.44e-12   5.95e-06 _17617_
   4.52e-06   1.43e-06   8.44e-12   5.95e-06 _17639_
   4.52e-06   1.43e-06   8.44e-12   5.94e-06 _17640_
   4.53e-06   1.41e-06   8.44e-12   5.94e-06 _19528_
   4.50e-06   1.44e-06   8.44e-12   5.94e-06 _19103_
   4.52e-06   1.41e-06   8.44e-12   5.93e-06 _17652_
   4.50e-06   1.43e-06   8.44e-12   5.92e-06 _19148_
   4.52e-06   1.41e-06   8.44e-12   5.92e-06 _17651_
   4.49e-06   1.43e-06   8.44e-12   5.92e-06 _19790_
   4.49e-06   1.43e-06   8.44e-12   5.92e-06 _19785_
   4.50e-06   1.42e-06   8.44e-12   5.92e-06 _19040_
   4.52e-06   1.40e-06   8.44e-12   5.91e-06 _17653_
   4.49e-06   1.41e-06   8.44e-12   5.90e-06 _19039_
   4.50e-06   1.40e-06   8.44e-12   5.90e-06 _19067_
   4.50e-06   1.40e-06   8.44e-12   5.89e-06 _19236_
   4.49e-06   1.38e-06   8.44e-12   5.88e-06 _17615_
   4.49e-06   1.37e-06   8.44e-12   5.86e-06 _19277_
   4.50e-06   1.36e-06   8.44e-12   5.86e-06 _19362_
   4.49e-06   1.37e-06   8.44e-12   5.86e-06 _19045_
   4.49e-06   1.35e-06   8.44e-12   5.84e-06 _19792_
   4.52e-06   1.32e-06   8.44e-12   5.84e-06 _17647_
   4.52e-06   1.31e-06   8.44e-12   5.83e-06 _17649_
   4.50e-06   1.32e-06   8.44e-12   5.82e-06 _19038_
   4.52e-06   1.30e-06   8.44e-12   5.82e-06 _17650_
   4.52e-06   1.30e-06   8.44e-12   5.82e-06 _17648_
   4.50e-06   1.32e-06   8.44e-12   5.81e-06 _19041_
   4.49e-06   1.30e-06   8.44e-12   5.79e-06 _19147_
   4.51e-06   1.26e-06   8.44e-12   5.76e-06 _17612_
   4.51e-06   1.24e-06   8.44e-12   5.75e-06 _17611_
   4.52e-06   1.23e-06   8.44e-12   5.75e-06 _17635_
   4.50e-06   1.23e-06   8.44e-12   5.73e-06 _19319_
   4.51e-06   1.21e-06   8.44e-12   5.72e-06 _17645_
   4.50e-06   1.21e-06   8.44e-12   5.72e-06 _19359_
   4.49e-06   1.22e-06   8.44e-12   5.71e-06 _19027_
   4.49e-06   1.20e-06   8.44e-12   5.69e-06 _19524_
   4.49e-06   1.20e-06   8.44e-12   5.69e-06 _19784_
   4.53e-06   1.15e-06   8.44e-12   5.67e-06 _19781_
   4.49e-06   1.17e-06   8.44e-12   5.67e-06 _19023_
   4.52e-06   1.14e-06   8.44e-12   5.65e-06 _17636_
   4.50e-06   1.15e-06   8.44e-12   5.65e-06 _19264_
   4.50e-06   1.15e-06   8.44e-12   5.65e-06 _19263_
   4.49e-06   1.14e-06   8.44e-12   5.63e-06 _19028_
   4.49e-06   1.14e-06   8.44e-12   5.63e-06 _19051_
   4.49e-06   1.14e-06   8.44e-12   5.63e-06 _19052_
   4.50e-06   1.13e-06   8.44e-12   5.63e-06 _19239_
   4.50e-06   1.13e-06   8.44e-12   5.63e-06 _19240_
   4.49e-06   1.13e-06   8.44e-12   5.63e-06 _17620_
   4.50e-06   1.13e-06   8.44e-12   5.63e-06 _19068_
   4.49e-06   1.13e-06   8.44e-12   5.62e-06 _19780_
   4.50e-06   1.12e-06   8.44e-12   5.61e-06 _19275_
   4.49e-06   1.12e-06   8.44e-12   5.61e-06 _19035_
   4.49e-06   1.12e-06   8.44e-12   5.61e-06 _19043_
   4.50e-06   1.10e-06   8.44e-12   5.60e-06 _19194_
   4.49e-06   1.10e-06   8.44e-12   5.60e-06 _19069_
   4.50e-06   1.09e-06   8.44e-12   5.59e-06 _17621_
   4.49e-06   1.10e-06   8.44e-12   5.59e-06 _19794_
   4.49e-06   1.08e-06   8.44e-12   5.57e-06 _19047_
   4.50e-06   1.07e-06   8.44e-12   5.56e-06 _19193_
   4.52e-06   1.04e-06   8.44e-12   5.56e-06 _17646_
   4.49e-06   1.06e-06   8.44e-12   5.55e-06 _19145_
   4.49e-06   1.06e-06   8.44e-12   5.55e-06 _19162_
   4.49e-06   1.05e-06   8.44e-12   5.54e-06 _19149_
   4.50e-06   1.05e-06   8.44e-12   5.54e-06 _19036_
   4.50e-06   1.05e-06   8.44e-12   5.54e-06 _19034_
   4.49e-06   1.04e-06   8.44e-12   5.53e-06 _19037_
   4.50e-06   1.03e-06   8.44e-12   5.53e-06 _19745_
   4.49e-06   1.03e-06   8.44e-12   5.52e-06 _19357_
   4.50e-06   1.02e-06   8.44e-12   5.52e-06 _19526_
   4.49e-06   9.88e-07   8.44e-12   5.48e-06 _19042_
   4.50e-06   9.69e-07   8.44e-12   5.47e-06 _19455_
   4.49e-06   9.76e-07   8.44e-12   5.47e-06 _19046_
   4.49e-06   9.76e-07   8.44e-12   5.47e-06 _19048_
   4.49e-06   9.73e-07   8.44e-12   5.46e-06 _19025_
   4.49e-06   9.72e-07   8.44e-12   5.46e-06 _19024_
   4.49e-06   9.67e-07   8.44e-12   5.46e-06 _19033_
   4.49e-06   9.59e-07   8.44e-12   5.45e-06 _19530_
   4.49e-06   9.65e-07   8.44e-12   5.45e-06 _19163_
   4.49e-06   9.61e-07   8.44e-12   5.45e-06 _19044_
   4.49e-06   9.61e-07   8.44e-12   5.45e-06 _19050_
   4.49e-06   9.51e-07   8.44e-12   5.44e-06 _19134_
   4.50e-06   9.38e-07   8.44e-12   5.44e-06 _17614_
   4.50e-06   9.38e-07   8.44e-12   5.44e-06 _17618_
   4.49e-06   9.37e-07   8.44e-12   5.43e-06 _19032_
   4.49e-06   9.31e-07   8.44e-12   5.42e-06 _19266_
   4.49e-06   9.33e-07   8.44e-12   5.42e-06 _19029_
   4.49e-06   9.30e-07   8.44e-12   5.42e-06 _19030_
   4.49e-06   9.17e-07   8.44e-12   5.40e-06 _19783_
   4.52e-06   8.85e-07   8.44e-12   5.40e-06 _19778_
   4.52e-06   8.85e-07   8.44e-12   5.40e-06 _19779_
   4.49e-06   9.07e-07   8.44e-12   5.40e-06 _19133_
   4.52e-06   8.78e-07   8.44e-12   5.40e-06 _19529_
   4.49e-06   8.79e-07   8.44e-12   5.37e-06 _19361_
   4.49e-06   8.78e-07   8.44e-12   5.37e-06 _19360_
   4.48e-06   8.80e-07   8.44e-12   5.36e-06 _17613_
   4.51e-06   8.54e-07   8.44e-12   5.36e-06 _18980_
   4.51e-06   8.54e-07   8.44e-12   5.36e-06 _19000_
   4.51e-06   8.51e-07   8.44e-12   5.36e-06 _18934_
   4.51e-06   8.51e-07   8.44e-12   5.36e-06 _18936_
   4.51e-06   8.51e-07   8.44e-12   5.36e-06 _18972_
   4.48e-06   8.74e-07   8.44e-12   5.36e-06 _17616_
   4.51e-06   8.48e-07   8.44e-12   5.36e-06 _19012_
   4.49e-06   8.71e-07   8.44e-12   5.36e-06 _19354_
   4.51e-06   8.50e-07   8.44e-12   5.36e-06 _18912_
   4.51e-06   8.50e-07   8.44e-12   5.36e-06 _18964_
   4.51e-06   8.47e-07   8.44e-12   5.36e-06 _18932_
   4.51e-06   8.47e-07   8.44e-12   5.36e-06 _18954_
   4.51e-06   8.47e-07   8.44e-12   5.35e-06 _18990_
   4.51e-06   8.38e-07   8.44e-12   5.35e-06 _19634_
   4.51e-06   8.37e-07   8.44e-12   5.35e-06 _19633_
   4.51e-06   8.45e-07   8.44e-12   5.35e-06 _17634_
   4.49e-06   8.62e-07   8.44e-12   5.35e-06 _19355_
   4.51e-06   8.41e-07   8.44e-12   5.35e-06 _18922_
   4.51e-06   8.41e-07   8.44e-12   5.35e-06 _18948_
   4.51e-06   8.41e-07   8.44e-12   5.35e-06 _18950_
   4.51e-06   8.36e-07   8.44e-12   5.34e-06 _18970_
   4.51e-06   8.37e-07   8.44e-12   5.34e-06 _18966_
   4.51e-06   8.37e-07   8.44e-12   5.34e-06 _18996_
   4.49e-06   8.52e-07   8.44e-12   5.34e-06 _19238_
   4.49e-06   8.51e-07   8.44e-12   5.34e-06 _19747_
   4.49e-06   8.50e-07   8.44e-12   5.34e-06 _19428_
   4.49e-06   8.50e-07   8.44e-12   5.34e-06 _19429_
   4.49e-06   8.50e-07   8.44e-12   5.34e-06 _19430_
   4.49e-06   8.50e-07   8.44e-12   5.34e-06 _19431_
   4.49e-06   8.50e-07   8.44e-12   5.34e-06 _19432_
   4.49e-06   8.50e-07   8.44e-12   5.34e-06 _19433_
   4.49e-06   8.50e-07   8.44e-12   5.34e-06 _19434_
   4.49e-06   8.50e-07   8.44e-12   5.34e-06 _19435_
   4.49e-06   8.50e-07   8.44e-12   5.34e-06 _19436_
   4.49e-06   8.50e-07   8.44e-12   5.34e-06 _19437_
   4.49e-06   8.44e-07   8.44e-12   5.34e-06 _19563_
   4.49e-06   8.44e-07   8.44e-12   5.34e-06 _19564_
   4.49e-06   8.50e-07   8.44e-12   5.34e-06 _19491_
   4.49e-06   8.50e-07   8.44e-12   5.34e-06 _19488_
   4.49e-06   8.50e-07   8.44e-12   5.34e-06 _19489_
   4.49e-06   8.50e-07   8.44e-12   5.34e-06 _19490_
   4.49e-06   8.43e-07   8.44e-12   5.34e-06 _19492_
   4.49e-06   8.43e-07   8.44e-12   5.34e-06 _19493_
   4.49e-06   8.43e-07   8.44e-12   5.34e-06 _19494_
   4.49e-06   8.43e-07   8.44e-12   5.34e-06 _19495_
   4.49e-06   8.50e-07   8.44e-12   5.34e-06 _19561_
   4.49e-06   8.50e-07   8.44e-12   5.34e-06 _19562_
   4.51e-06   8.32e-07   8.44e-12   5.34e-06 _18998_
   4.51e-06   8.32e-07   8.44e-12   5.34e-06 _19014_
   4.51e-06   8.30e-07   8.44e-12   5.34e-06 _18984_
   4.49e-06   8.50e-07   8.44e-12   5.34e-06 _19356_
   4.49e-06   8.50e-07   8.44e-12   5.34e-06 _19438_
   4.49e-06   8.50e-07   8.44e-12   5.34e-06 _19439_
   4.49e-06   8.50e-07   8.44e-12   5.34e-06 _19440_
   4.49e-06   8.50e-07   8.44e-12   5.34e-06 _19441_
   4.49e-06   8.50e-07   8.44e-12   5.34e-06 _19442_
   4.49e-06   8.50e-07   8.44e-12   5.34e-06 _19443_
   4.49e-06   8.47e-07   8.44e-12   5.34e-06 _19752_
   4.48e-06   8.53e-07   8.44e-12   5.34e-06 _19226_
   4.48e-06   8.53e-07   8.44e-12   5.33e-06 _19155_
   4.48e-06   8.52e-07   8.44e-12   5.33e-06 _19004_
   4.49e-06   8.46e-07   8.44e-12   5.33e-06 _18924_
   4.49e-06   8.46e-07   8.44e-12   5.33e-06 _18962_
   4.49e-06   8.45e-07   8.44e-12   5.33e-06 _19127_
