   Internal  Switching    Leakage      Total
      Power      Power      Power      Power
--------------------------------------------
   6.88e-07   1.10e-08   8.44e-12   6.99e-07 _16180_
   6.88e-07   1.10e-08   8.44e-12   6.99e-07 _16404_
   6.88e-07   1.10e-08   8.44e-12   6.99e-07 _16436_
   6.88e-07   1.10e-08   8.44e-12   6.99e-07 _16396_
   6.88e-07   1.10e-08   8.44e-12   6.99e-07 _16428_
   6.87e-07   1.14e-08   8.44e-12   6.99e-07 _16248_
   6.88e-07   1.10e-08   8.44e-12   6.99e-07 _16464_
   6.87e-07   1.10e-08   8.44e-12   6.98e-07 _16423_
   6.90e-07   8.39e-09   8.44e-12   6.98e-07 _16601_
   6.64e-07   3.43e-08   8.44e-12   6.98e-07 _16734_
   6.64e-07   3.43e-08   8.44e-12   6.98e-07 _16719_
   6.87e-07   1.14e-08   8.44e-12   6.98e-07 _16202_
   6.64e-07   3.39e-08   8.44e-12   6.98e-07 _16862_
   6.87e-07   1.14e-08   8.44e-12   6.98e-07 _16222_
   6.64e-07   3.38e-08   8.44e-12   6.98e-07 _16864_
   6.64e-07   3.38e-08   8.44e-12   6.98e-07 _16727_
   6.64e-07   3.38e-08   8.44e-12   6.98e-07 _16846_
   6.64e-07   3.38e-08   8.44e-12   6.98e-07 _15296_
   6.64e-07   3.38e-08   8.44e-12   6.98e-07 _16737_
   6.64e-07   3.38e-08   8.44e-12   6.98e-07 _16782_
   6.64e-07   3.38e-08   8.44e-12   6.98e-07 _16791_
   6.64e-07   3.38e-08   8.44e-12   6.98e-07 _16712_
   6.64e-07   3.38e-08   8.44e-12   6.98e-07 _15300_
   6.87e-07   1.09e-08   8.44e-12   6.98e-07 _16449_
   6.64e-07   3.38e-08   8.44e-12   6.98e-07 _15309_
   6.64e-07   3.38e-08   8.44e-12   6.98e-07 _16855_
   6.64e-07   3.40e-08   8.44e-12   6.98e-07 _16795_
   6.64e-07   3.36e-08   8.44e-12   6.98e-07 _15316_
   6.87e-07   1.09e-08   8.44e-12   6.98e-07 _16126_
   6.64e-07   3.40e-08   8.44e-12   6.98e-07 _15313_
   6.64e-07   3.36e-08   8.44e-12   6.98e-07 _16798_
   6.87e-07   1.08e-08   8.44e-12   6.97e-07 _16156_
   6.86e-07   1.08e-08   8.44e-12   6.97e-07 _16188_
   6.86e-07   1.08e-08   8.44e-12   6.97e-07 _16444_
   6.86e-07   1.08e-08   8.44e-12   6.97e-07 _16418_
   6.63e-07   3.38e-08   8.44e-12   6.97e-07 _16787_
   6.63e-07   3.38e-08   8.44e-12   6.97e-07 _15305_
   6.86e-07   1.07e-08   8.44e-12   6.97e-07 _16176_
   6.86e-07   1.07e-08   8.44e-12   6.97e-07 _16400_
   6.86e-07   1.07e-08   8.44e-12   6.97e-07 _16432_
   6.86e-07   1.08e-08   8.44e-12   6.97e-07 _16210_
   6.86e-07   1.08e-08   8.44e-12   6.97e-07 _16178_
   6.86e-07   1.08e-08   8.44e-12   6.97e-07 _16434_
   6.86e-07   1.08e-08   8.44e-12   6.97e-07 _16498_
   6.86e-07   1.08e-08   8.44e-12   6.97e-07 _16194_
   6.86e-07   1.08e-08   8.44e-12   6.97e-07 _16198_
   6.86e-07   1.08e-08   8.44e-12   6.97e-07 _16206_
   6.86e-07   1.08e-08   8.44e-12   6.97e-07 _16224_
   6.86e-07   1.07e-08   8.44e-12   6.97e-07 _16158_
   6.86e-07   1.07e-08   8.44e-12   6.97e-07 _16390_
   6.86e-07   1.07e-08   8.44e-12   6.97e-07 _16490_
   6.86e-07   1.07e-08   8.44e-12   6.97e-07 _16414_
   6.86e-07   1.08e-08   8.44e-12   6.97e-07 _16232_
   6.86e-07   1.08e-08   8.44e-12   6.97e-07 _16128_
   6.86e-07   1.07e-08   8.44e-12   6.97e-07 _16169_
   6.86e-07   1.07e-08   8.44e-12   6.97e-07 _16157_
   6.63e-07   3.39e-08   8.44e-12   6.97e-07 _16715_
   6.86e-07   1.07e-08   8.44e-12   6.97e-07 _16177_
   6.86e-07   1.07e-08   8.44e-12   6.97e-07 _16401_
   6.86e-07   1.07e-08   8.44e-12   6.97e-07 _16433_
   6.86e-07   1.07e-08   8.44e-12   6.97e-07 _16497_
   6.86e-07   1.07e-08   8.44e-12   6.97e-07 _16165_
   6.86e-07   1.07e-08   8.44e-12   6.97e-07 _16421_
   6.86e-07   1.07e-08   8.44e-12   6.97e-07 _16485_
   6.86e-07   1.07e-08   8.44e-12   6.97e-07 _16389_
   6.86e-07   1.07e-08   8.44e-12   6.97e-07 _16413_
   6.86e-07   1.07e-08   8.44e-12   6.97e-07 _16477_
   6.86e-07   1.07e-08   8.44e-12   6.97e-07 _16385_
   6.86e-07   1.07e-08   8.44e-12   6.97e-07 _16481_
   6.86e-07   1.07e-08   8.44e-12   6.97e-07 _16393_
   6.86e-07   1.07e-08   8.44e-12   6.97e-07 _16425_
   6.86e-07   1.07e-08   8.44e-12   6.97e-07 _16489_
   6.86e-07   1.07e-08   8.44e-12   6.97e-07 _16381_
   6.86e-07   1.07e-08   8.44e-12   6.97e-07 _16453_
   6.86e-07   1.07e-08   8.44e-12   6.97e-07 _16465_
   6.86e-07   1.08e-08   8.44e-12   6.97e-07 _16242_
   6.86e-07   1.07e-08   8.44e-12   6.96e-07 _16136_
   6.86e-07   1.07e-08   8.44e-12   6.96e-07 _16141_
   6.86e-07   1.07e-08   8.44e-12   6.96e-07 _16461_
   6.86e-07   1.07e-08   8.44e-12   6.96e-07 _16145_
   6.86e-07   1.07e-08   8.44e-12   6.96e-07 _16133_
   6.86e-07   1.07e-08   8.44e-12   6.96e-07 _16173_
   6.86e-07   1.07e-08   8.44e-12   6.96e-07 _16397_
   6.86e-07   1.07e-08   8.44e-12   6.96e-07 _16429_
   6.86e-07   1.07e-08   8.44e-12   6.96e-07 _16493_
   6.86e-07   1.07e-08   8.44e-12   6.96e-07 _16161_
   6.86e-07   1.07e-08   8.44e-12   6.96e-07 _16417_
   6.86e-07   1.07e-08   8.44e-12   6.96e-07 _16311_
   6.86e-07   1.07e-08   8.44e-12   6.96e-07 _16343_
   6.86e-07   1.07e-08   8.44e-12   6.96e-07 _16375_
   6.86e-07   1.07e-08   8.44e-12   6.96e-07 _16279_
   6.86e-07   1.06e-08   8.44e-12   6.96e-07 _16184_
   6.86e-07   1.06e-08   8.44e-12   6.96e-07 _16408_
   6.86e-07   1.06e-08   8.44e-12   6.96e-07 _16440_
   6.86e-07   1.06e-08   8.44e-12   6.96e-07 _16504_
   6.85e-07   1.08e-08   8.44e-12   6.96e-07 _16132_
   6.86e-07   1.06e-08   8.44e-12   6.96e-07 _16175_
   6.86e-07   1.06e-08   8.44e-12   6.96e-07 _16399_
   6.86e-07   1.06e-08   8.44e-12   6.96e-07 _16431_
   6.86e-07   1.06e-08   8.44e-12   6.96e-07 _16495_
   6.86e-07   1.06e-08   8.44e-12   6.96e-07 _16391_
   6.85e-07   1.06e-08   8.44e-12   6.96e-07 _16457_
   6.85e-07   1.06e-08   8.44e-12   6.96e-07 _16451_
   6.85e-07   1.06e-08   8.44e-12   6.96e-07 _16387_
   6.85e-07   1.06e-08   8.44e-12   6.96e-07 _16483_
   6.85e-07   1.06e-08   8.44e-12   6.96e-07 _16163_
   6.85e-07   1.06e-08   8.44e-12   6.96e-07 _16419_
   6.85e-07   1.06e-08   8.44e-12   6.96e-07 _16155_
   6.85e-07   1.06e-08   8.44e-12   6.96e-07 _16445_
   6.85e-07   1.06e-08   8.44e-12   6.96e-07 _16187_
   6.85e-07   1.06e-08   8.44e-12   6.96e-07 _16411_
   6.85e-07   1.06e-08   8.44e-12   6.96e-07 _16443_
   6.85e-07   1.06e-08   8.44e-12   6.96e-07 _16507_
   6.85e-07   1.09e-08   8.44e-12   6.96e-07 _16335_
   6.85e-07   1.09e-08   8.44e-12   6.96e-07 _16367_
   6.85e-07   1.09e-08   8.44e-12   6.96e-07 _16271_
   6.64e-07   3.15e-08   8.44e-12   6.95e-07 _16858_
   6.85e-07   1.05e-08   8.44e-12   6.95e-07 _16127_
   6.85e-07   1.05e-08   8.44e-12   6.95e-07 _16137_
   6.84e-07   1.09e-08   8.44e-12   6.95e-07 _16263_
   6.85e-07   1.05e-08   8.44e-12   6.95e-07 _16143_
   6.85e-07   1.05e-08   8.44e-12   6.95e-07 _16147_
   6.85e-07   1.05e-08   8.44e-12   6.95e-07 _16171_
   6.85e-07   1.05e-08   8.44e-12   6.95e-07 _16179_
   6.85e-07   1.05e-08   8.44e-12   6.95e-07 _16403_
   6.85e-07   1.05e-08   8.44e-12   6.95e-07 _16435_
   6.85e-07   1.05e-08   8.44e-12   6.95e-07 _16499_
   6.85e-07   1.05e-08   8.44e-12   6.95e-07 _16159_
   6.85e-07   1.05e-08   8.44e-12   6.95e-07 _16487_
   6.85e-07   1.05e-08   8.44e-12   6.95e-07 _16395_
   6.85e-07   1.05e-08   8.44e-12   6.95e-07 _16427_
   6.85e-07   1.05e-08   8.44e-12   6.95e-07 _16491_
   6.85e-07   1.05e-08   8.44e-12   6.95e-07 _16415_
   6.85e-07   1.05e-08   8.44e-12   6.95e-07 _16467_
   6.85e-07   1.05e-08   8.44e-12   6.95e-07 _16125_
   6.85e-07   1.05e-08   8.44e-12   6.95e-07 _16463_
   6.85e-07   1.05e-08   8.44e-12   6.95e-07 _16447_
   6.85e-07   1.05e-08   8.44e-12   6.95e-07 _16185_
   6.85e-07   1.05e-08   8.44e-12   6.95e-07 _16409_
   6.85e-07   1.05e-08   8.44e-12   6.95e-07 _16441_
   6.85e-07   1.05e-08   8.44e-12   6.95e-07 _16505_
   6.85e-07   1.05e-08   8.44e-12   6.95e-07 _16473_
   6.85e-07   1.05e-08   8.44e-12   6.95e-07 _16154_
   6.84e-07   1.08e-08   8.44e-12   6.95e-07 _16315_
   6.84e-07   1.08e-08   8.44e-12   6.95e-07 _16379_
   6.84e-07   1.04e-08   8.44e-12   6.95e-07 _16186_
   6.84e-07   1.04e-08   8.44e-12   6.95e-07 _16410_
   6.84e-07   1.04e-08   8.44e-12   6.95e-07 _16442_
   6.84e-07   1.04e-08   8.44e-12   6.95e-07 _16506_
   6.84e-07   1.04e-08   8.44e-12   6.94e-07 _16152_
   6.59e-07   3.45e-08   8.44e-12   6.94e-07 _16652_
   6.83e-07   1.06e-08   8.44e-12   6.94e-07 _16478_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15389_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15390_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15391_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15392_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15393_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15394_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15395_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15396_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15397_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15398_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15399_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15400_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15401_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15402_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15403_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15404_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15405_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15406_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15407_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15408_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15409_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15410_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15411_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15412_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15413_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15414_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15415_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15416_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15417_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15418_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15419_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15420_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15453_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15454_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15455_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15456_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15457_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15458_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15459_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15460_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15461_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15462_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15463_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15464_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15465_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15466_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15467_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15468_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15469_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15470_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15471_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15472_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15473_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15474_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15475_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15476_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15477_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15478_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15479_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15480_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15481_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15482_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15483_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15484_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15517_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15518_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15519_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15520_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15521_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15522_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15523_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15524_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15525_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15526_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15527_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15528_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15529_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15530_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15531_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15532_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15533_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15534_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15535_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15536_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15537_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15538_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15539_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15540_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15541_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15542_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15543_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15544_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15545_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15546_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15547_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15548_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15581_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15582_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15583_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15584_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15585_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15586_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15587_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15588_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15589_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15590_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15591_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15592_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15593_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15594_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15595_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15596_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15597_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15598_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15599_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15600_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15601_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15602_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15603_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15604_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15605_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15606_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15607_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15608_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15609_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15610_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15611_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15612_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15965_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15966_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15967_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15968_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15969_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15970_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15971_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15972_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15973_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15974_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15975_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15976_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15977_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15978_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15979_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15980_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15981_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15982_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15983_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15984_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15985_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15986_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15987_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15988_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15989_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15990_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15991_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15992_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15993_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15994_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15995_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15996_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16029_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16030_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16031_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16032_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16033_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16034_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16035_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16036_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16037_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16038_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16039_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16040_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16041_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16042_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16043_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16044_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16045_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16046_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16047_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16048_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16049_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16050_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16051_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16052_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16053_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16054_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16055_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16056_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16057_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16058_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16059_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16060_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16093_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16094_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16095_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16096_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16097_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16098_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16099_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16100_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16101_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16102_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16103_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16104_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16105_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16106_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16107_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16108_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16109_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16110_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16111_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16112_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16113_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16114_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16115_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16116_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16117_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16118_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16119_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16120_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16121_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16122_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16123_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _16124_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15901_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15902_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15903_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15904_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15905_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15906_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15907_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15908_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15909_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15910_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15911_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15912_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15913_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15914_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15915_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15916_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15917_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15918_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15919_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15920_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15921_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15922_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15923_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15924_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15925_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15926_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15927_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15928_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15929_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15930_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15931_
   6.71e-07   2.27e-08   8.44e-12   6.94e-07 _15932_
   6.83e-07   1.06e-08   8.44e-12   6.93e-07 _16458_
   6.83e-07   1.01e-08   8.44e-12   6.93e-07 _16278_
